tweet_text,cyberbullying_type
"Its just a truth of history, the red head is the real nigger. Ok, the Earth has only bean for 300 years then you dumb fucks. I knew she had brown eyes who ever she was in that shadow. What do ya wanna take from me now? take this fire and be burned then you dumb fucks",cyberbullying
@souljaboy is a dumb nigger who thinks he can rap. dumb fuck livin on welfare.,cyberbullying
"Dayum u cuphead!!! U first forcefully made to buy an #xbox just to play u. Then u came out on the #NintendoSwitch so of course i had to have u and now ur on the #PS4 so ull definitely be mine!!! One of my alltime favorite games, a must have.... thank u",cyberbullying
"Ok Cam & the Panthers lost and all the racist dumb fucks that called Cam a thug and a ""nigger"" won. Game over. Goodnight.",cyberbullying
@tyme get the fuck off of after effects you dumb fucking nigger,cyberbullying
"@PlasticLDR:@KimKardashian kill your nigger Not only are you a Dumb Fuck,but you contradict yourself by putting #StopBullying in your name",cyberbullying
Unemployment since the Black Wall Street. But you don't want to admit that now do you you want to keep on that Plantation mentality even though you or the family you grew up with had nothing to do with anything that happened in the past but you going to bring it up because you,cyberbullying
"just ignorant. smh.RT @tayyoung_: FUCK OBAMA, dumb ass nigger",cyberbullying
2012. Negro? I am called white trash and cracker daily on the job and in public/social media for my opinions. In 2020. No offense here lol. Get over it. He didnâ€™t say nigger. THAT in any year is unacceptable. Imagine a black saying â€œI donâ€™t want to argue with this crackerâ€!,cyberbullying
So this fag upset because I said for the dumb nigger on the bridge to jump already like really bitch fuck you and ... http://tmi.me/JngWu,cyberbullying
EVERYBODY need to say fuck 106 and park.. but niggers to fucking dumb for that. FACT,cyberbullying
Check this. Not everyone can say all lives matter. You are a so called white ur lost u canâ€™t say all lives matter. U a negro&amp;donâ€™t know black is the dominant&amp;only color bet not say it cause u havenâ€™t earned knowledge2know. Only us caught in between dumb is &amp; dumb does can say it!,cyberbullying
"What do ya know, dumb ignorant nigger RT @NorcalDuck: @ohMoweee Fuck your life",cyberbullying
"Do what? Be fat and black? Be offended if called white negro or yellow? Try to use all the above as an excuse for your decisions? They need to respect history of the place they were born, an statue, a streets name doesn't change anything, their sorry actions do.",cyberbullying
odd to cherry pick one incident to wave the race card and call out fictitious racism in the system. Race baiting #findher,cyberbullying
"@TimesNow @navikakumar some one in ur channel quoting Nehru of attending Pooja at Somnath Temple, first he is not a Hindu, secondly he eats only white pigs. If at that time people had this type of communication he would've been driven out with Jinnah to Pakistan by this time .",cyberbullying
"Itâ€™s called BDSM dummy, ask Alan Roger Currie, your mother-in-law and people like that, typical white lawyers,Doctors and judges and uppity Negros shit.",cyberbullying
"ok. So U just agree with buttfuck part but then u want me to produce Milk And GoMutra . Dyatlov, there is new code word â€œCowâ€. What it means is u have to let Dawn take ur milk first ,as a â€œcowâ€ we have one long tit between legs and then she will take gomutra golden shower",cyberbullying
"Sometimes I just sit and wonder whose armpits inspired the invention of roll-on If u press '@' on ur keypad,first name dat appears is the one",cyberbullying
"Why donâ€™t YOU just stop? Iâ€™m tired of the bigot name calling. I turned a $2,500 life insurance policy into a million so Iâ€™ve lived anything is possible. I am only saying that Trump stating he would love to be black now dismisses the past that contributed to generational wealth.",cyberbullying
Tomi Lahren is DUMB fine... she racist but I'd still fuck. If she call me a nigger ima just not pull out,cyberbullying
Not true but when world colored by bigotry/racism viewpoint THAT is ALL U will EVER see! Me thinks U protest 2 much?!,cyberbullying
"How about the ones in Niger? Or the poor ""Black lives don't matter to @realDonaldTrump""guy who ""Knew what he was signing up for?"" Disgusting",cyberbullying
"It's saddening how when our brothers make it out of systematic racism system, they some how forget their past. I hear so much about Black statistics but some how we never hear anything about white statistics. As if whites aren't dealing with the same reality that Black people",cyberbullying
sorry if I reply to one of ur retweets instead of the actual tweet- retweets are obvi usually the first on my feed so uh-,cyberbullying
STAY OFF MY PAGE #COON http://t.co/18hQcYLENw,cyberbullying
â€œ@sandrabashore: Kim kardashian is so pretty why the fuck did she have a kid with Kane west. What a dumb ass.â€ Kanye iz da shit u nigger,cyberbullying
"I'm a dumb nigger , I fuck niggers",cyberbullying
"i find it so dumb whn a gal is making on a nigger,fuck. . I dnt want a gal",cyberbullying
"iâ€™m supposed to go outta MY WAY to find out someone corrected you, instead of u just not using offensive language from jump? weird flex. before speaking on any type of racism, donâ€™t be out here saying â€œcolored peopleâ€ if u donâ€™t know that thatâ€™s offensive. the end. https://twitter.com/young_wheaux/status/1160658153182310400",cyberbullying
She's just like Trump. Trump left La David Johnson and others to die alone in #niger and never sent help or even bothered to recover his body. Then lied to his family. But no one cares because he's black. Trump is disgusting too.,cyberbullying
Yes that is a trumpit you can tell by the language and charm. A black delusional Donald how impressive. Get the real facts people. You can never trust anything past on by this sociopath. Read his family history it will enlighten you on why he has been and is incapable of leading,cyberbullying
@Gleaux_ NIGGER? I am mixed. dumb fuck.,cyberbullying
Lmaoooooo RT @ItsJustThai: RT @stransinf: @_WSBG fuck u hatin on budden for u dumb nigger,cyberbullying
Who are you to dismiss it? Black was once not a race. Instead yall were called negros. How do you let a white man label you foh. A WHITE MAN smh. Us Somalis donâ€™t know no labels besides Muslim and Somali.,cyberbullying
Y'all hate niggers but yet yo whole family black including your black ass &amp; yo momma dumb fuck.,cyberbullying
"Yaâ€™ll? Iâ€™m not white... No ones hiding anything, african americam slavery is in history books and so is segragation and other horrendous things. The past mistreatment of black ppl doesnâ€™t justify being cruel or racist towards whites today.",cyberbullying
RT @JLaCocaina: yall niggas want somebody to be yall mom so bad. how ima motivate you and you dont even motivate yourself?! https://t.co/mJÃ¢Â€Â¦,cyberbullying
"â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€- not even going to respond! Smh grow up!",cyberbullying
I hate dumb hood niggers that roll to parties and their only intention is to fuck it up kmt FACK ARFFFF,cyberbullying
@Glory_Diispute @rXn_MarK you cant untag ur ego dumb fuck i follow u dumb nigger,cyberbullying
"Race & culture are inseparable. Even with leftists. Try to criticize a colored culture, u'll be accused of racism &amp; whitesplaining. Ppl wear on their sleeve that they don't see race bc theyre SUCH good ppl. Tell that to ppl raped, murdered, and burned alive for being white.",cyberbullying
"Laundry teaches kids racism. Separate the blacks, whites, colored, and whatever else pile u got!! Lesson learned here??",cyberbullying
That's dudes been blowing smoke about you the past 2 days.. very cryptic and weird. I think I saw a pic of him earlier on a feed like a 19 year old black kid.. (not that theres anything wrong with being black) just putting it out there.,cyberbullying
Newsflash.. i could care less about the mainstream.. Fuck THEM.. and they silly ass backwards deals.. dumb ass niggers,cyberbullying
Anything past Brotherhood (with the exception of Black Flag but that was barely an AC game) is really bland and not good,cyberbullying
Man this is a smack in the face to all colored people if u still believe racism doesn't exists ur a fool,cyberbullying
Man fuck y'all niggers than. I'll take my little dumb ass to sleep.,cyberbullying
this is a prime example of why I don't fucks with dumb niggers,cyberbullying
This white guy keeps saying nigger and keeps calling black ppl apes over some basic white girl. It's disgusting beyond hope,cyberbullying
Dumb fucks don't even know what a sand nigger is its a Arab not a black person u guys r the real niggers hahahahaha,cyberbullying
@pearson fuck u dumb niggers,cyberbullying
"0 to 97% muslims in Pakistan in 1500 years. No ancient temples exist around Delhi, epicenter of Muslim rulers. Yesterday one Gurudwara in Pakistan converted to mosque. Haagia Sofia. Follow Ayesha A Khan, Arif Aajakia, Tarek Fatah, Subuhi Khan etc Open ur eyes REFORM ISLAM FIRST",cyberbullying
@SoCalGod I'll fuck your daughter when she's 17 turning 18 the next day. Ya dumb nigger bitch,cyberbullying
why do people post trying to sound smart your dumb as fuck and clearly a wanna be nigger,cyberbullying
rasist as ppl in texas !! like what the fuck made u say nigger on twitter like are u fucking dumb haha now u gotta get that ass beat,cyberbullying
Anything past 8x04 doesn't exist.,cyberbullying
FR: Fuck Roop RT @RoopRozay Dnddns : dumb niggers do dumb nigger shit RT @YoungPilot15: Niggas be making up they own acronyms nshit now,cyberbullying
"This is called â€œsignalingâ€. When revolution kicks off, those closest to white supremacy but are still negro have to turn up the boot (b***y) licking to show they arenâ€™t like those unruly field negroes",cyberbullying
"Yet @BubbaWallace cries when people call him a joke. And, what is interesting is @BubbaWallace has not said a word about all the black lives lost over the past week around the country. But no one is allowed to say anything about Wallace. Thatâ€™s taboo now.",cyberbullying
Wha you already did ur first one,cyberbullying
"Member of @Europarl_EN Kristiina Ojuland, Estonia allegedly insulted a black man in nightclub calling him 'disgusting nigger' @eestiekspress",cyberbullying
@carlcabalsi u stupid ass dumb fuck nigger -.- not funny,cyberbullying
@RihNaviii out here calling one black girl a nigger saying she belongs in a zoo when you're standing for another. You're dumb as fuck,cyberbullying
ur the one who mentioned messi first cant even celebrate ron winning a title without mentioning messi,cyberbullying
"waitin fer gavin,out wid him. IMMA FUCK A DUMB NIGGER UP! Induction date this monday morn at 7am.",cyberbullying
"The word ""Faggot"" is the most disgusting word its like calling a black person ""Nigger"" whyhdo people us this loosely! #shameful",cyberbullying
That's 79 inch niggers. Fuck the dumb shit and fuck the money.â€¦ https://www.instagram.com/p/BZ7gVJ9HA4K8afmsXM9DAWx-yUFUC9AYMRtwyU0/,cyberbullying
"This dumb nigger just said ""your a clown if you try to hook up old school European cars"" dumb fuck get ya culture up",cyberbullying
@IAMYourIdol @sshoIe_ why the fuck you wanna lie and start shit you fucking big ass dumb ass nigger,cyberbullying
"Someone's mad. RT @irosedoit â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€ dam this oversized Martha Stewart lookin ass hatin",cyberbullying
Niggers cared about Trayvon for 2 days. Lol! Now it's right back to turning up &amp; tryna find somebody to fuck. U might be next dumb Nigger.,cyberbullying
